node,delay,bandwidth
A,0.009045124053955078,7075.635405134693
A,0.0036242008209228516,17659.065587790275
A,0.002129793167114258,30049.866338296204
A,0.0068705081939697266,9315.17701356838
A,0.0019893646240234375,32171.075743048896
A,0.0027611255645751953,23178.953112857267
A,0.0025696754455566406,24905.86899239191
A,0.001420736312866211,45047.06427252895
A,0.009009361267089844,7103.722239864507
A,0.00914907455444336,6995.24302913431
A,0.0020532608032226562,31169.932187645147
A,0.009304046630859375,6878.727347273472
A,0.0011315345764160156,56560.357353560896
A,0.003152608871459961,20300.647054374953
A,0.002314329147338867,27653.80199855774
A,0.009284496307373047,6893.211853525756
A,0.009205341339111328,6952.485262885263
A,0.004526376724243164,14139.344535159336
A,0.008816719055175781,7258.936073553272
A,0.0029044151306152344,22035.417501231324
A,0.0025823116302490234,24783.995568276245
A,0.0017008781433105469,37627.62209139333
A,0.009069204330444336,7056.848392439339
