node,delay,bandwidth
A,0.0030117034912109375,21250.431918936036
B,0.004067897796630859,15732.94197632165
B,0.0076351165771484375,8382.321259055709
B,0.0073947906494140625,8654.74129481558
A,0.0045909881591796875,13940.353967594516
B,0.007910966873168945,8090.035140592508
B,0.007221698760986328,8862.180785737868
B,0.0068323612213134766,9367.186237219528
A,0.00858616828918457,7453.848776830589
A,0.0025305747985839844,25290.696815526662
A,0.0029790401458740234,21483.429851940775
A,0.0022466182708740234,28487.26053273904
A,0.009216785430908203,6943.852656629934
A,0.002524137496948242,25355.195617266458
A,0.004347801208496094,14720.084228997588
A,0.004323244094848633,14803.69800915458
A,0.005168914794921875,12381.70922509225
A,0.007615327835083008,8404.103065026142
A,0.0022268295288085938,28740.412847965737
A,0.006228208541870117,10275.828044252192
A,0.0014376640319824219,44516.65936981758
A,0.0024116039276123047,26538.354522985665
A,0.004488229751586914,14259.5195750332
A,0.004673957824707031,13692.892062844317
A,0.004521369934082031,14155.001898333685
A,0.002179384231567383,29366.092987638112
A,0.008751153945922852,7313.321236888707
A,0.003203868865966797,19975.848787021878
A,0.0021080970764160156,30359.13322777652
A,0.0026504993438720703,24146.39345147072
A,0.002331256866455078,27453.002249948866
A,0.001653432846069336,38707.34765681327
A,0.006122589111328125,10453.094080996885
A,0.0023887157440185547,26792.6395847889
A,0.006495952606201172,9852.2886295236
A,0.0020127296447753906,31797.613835583987
A,0.002769947052001953,23105.134790841796
A,0.009159326553344727,6987.41328057891
A,0.007719516754150391,8290.674408549015
A,0.002398967742919922,26678.141125024846
A,0.0021514892578125,29746.836879432623
A,0.0026705265045166016,23965.311668601018
A,0.001386404037475586,46162.58916595013
A,0.004157304763793945,15394.589436256238
A,0.008252620697021484,7755.112266712891
A,0.007890939712524414,8110.56760431459
A,0.002349376678466797,27241.26811447128
A,0.0030782222747802734,20791.221129269616
A,0.006073474884033203,10537.624872418937
A,0.00859832763671875,7443.3078970718725
A,0.005593061447143555,11442.749307302101
A,0.0019443035125732422,32916.671489883505
A,0.005137920379638672,12456.401670533643
A,0.007590532302856445,8431.556239595438
A,0.009111642837524414,7023.980322892953
A,0.003135204315185547,20413.34266159696
A,0.0011446475982666016,55912.404915642575
A,0.0028183460235595703,22708.354284747482
A,0.0033588409423828125,19054.191936399773
A,0.0027086734771728516,23627.801778012497
A,0.0048334598541259766,13241.032703595916
A,0.0051975250244140625,12313.553027522936
A,0.008816957473754883,7258.739785295152
A,0.008930444717407227,7166.496409215901
A,0.0028913021087646484,22135.355487754598
A,0.007704734802246094,8306.580517390767
A,0.002980470657348633,21473.118630509558
A,0.0013692378997802734,46741.329618666205
A,0.0032553672790527344,19659.840046872712
A,0.004231929779052734,15123.124281690141
A,0.009302616119384766,6879.785124814189
A,0.0027875900268554688,22958.899760520013
A,0.0027670860290527344,23129.02429777701
