node,delay,bandwidth
A,0.007975101470947266,8024.976263079223
A,0.008533954620361328,7499.453986701682
A,0.007613420486450195,8406.208499044875
A,0.009783744812011719,6541.46252071352
A,0.00941157341003418,6800.1382140595315
A,0.009189128875732422,6964.751595661875
A,0.008820056915283203,7256.189003622209
A,0.007226705551147461,8856.04090924087
A,0.00743412971496582,8608.943138449697
A,0.0068171024322509766,9388.152904557059
A,0.007235050201416016,8845.826665787912
A,0.007803916931152344,8201.009898570206
A,0.007620096206665039,8398.844091236195
A,0.0020313262939453125,31506.508920187793
A,0.007959365844726562,8040.841600766835
A,0.007075786590576172,9044.930790484534
A,0.0065762996673583984,9731.916615306529
A,0.007700443267822266,8311.209858195554
A,0.007231473922729492,8850.20131218885
