node,delay,bandwidth
C,0.0028257369995117188,22648.9584880189
C,0.004620552062988281,13851.158720330237
B,0.0031630992889404297,20233.319966835003
B,0.0035064220428466797,18252.223838988237
B,0.005912065505981445,10825.319837077066
C,0.00691676139831543,9252.885319361621
C,0.008015871047973633,7984.160375955504
C,0.0076122283935546875,8407.524931094964
B,0.005767822265625,11096.042328042327
C,0.007168292999267578,8928.20647907936
C,0.007527351379394531,8502.326618522742
C,0.007945537567138672,8054.83574386365
B,0.007323503494262695,8738.986750008138
B,0.006730318069458008,9509.208827801198
C,0.007814645767211914,8189.75061781127
C,0.00739741325378418,8651.672930028684
C,0.008620738983154297,7423.957519774323
B,0.005855560302734375,10929.782410423453
C,0.00906682014465332,7058.704041652423
C,0.009375572204589844,6826.250025429763
C,0.00812983512878418,7872.23836476143
C,0.007734537124633789,8274.574026694614
C,0.026838302612304688,2384.651552839173
C,0.006772279739379883,9450.288892800563
B,0.0069122314453125,9258.949227373068
B,0.0066297054290771484,9653.520912000575
C,0.009061574935913086,7062.789907122372
C,0.009348392486572266,6846.096812037746
C,0.007888317108154297,8113.264099619174
C,0.0074841976165771484,8551.350896753847
C,0.007597446441650391,8423.883010104813
C,0.008361101150512695,7654.494168638969
C,0.007600069046020508,8420.976126988111
B,0.006505489349365234,9837.84563512424
B,0.009951353073120117,6431.286231102806
B,0.007292747497558594,8775.842029554073
B,0.002450227737426758,26120.021017806754
B,0.004473686218261719,14305.875932636964
A,0.009076595306396484,7051.10207512477
B,0.009149312973022461,6995.060742671009
B,0.008284568786621094,7725.205939910211
B,0.003338336944580078,19171.22239680046
B,0.008709192276000977,7348.5574748829695
B,0.00885915756225586,7224.163195005113
B,0.009046077728271484,7074.889462864372
A,0.0069653987884521484,9188.27506417936
B,0.007985115051269531,8014.912695569091
A,0.007756948471069336,8250.667158444752
B,0.007590532302856445,8431.556239595438
B,0.00892186164855957,7173.390769888565
B,0.00917673110961914,6974.160976877111
B,0.024197101593017578,2644.9448812690907
A,0.008901834487915039,7189.529314085224
B,0.009014368057250977,7099.776666931154
B,0.008901119232177734,7190.107033802968
B,0.009524822235107422,6719.285506883604
B,0.008307695388793945,7703.7008466064
B,0.007384300231933594,8667.03654914116
A,0.06313037872314453,1013.775004909588
B,0.003809213638305664,16801.367966451773
B,0.004862308502197266,13162.472099637149
B,0.007700920104980469,8310.695232198143
B,0.007489442825317383,8545.361983892019
B,0.011312484741210938,5657.466194570899
B,0.008275032043457031,7734.109023856172
A,0.008292675018310547,7717.654418952332
A,0.02664804458618164,2401.677158450389
B,0.0023708343505859375,26994.71600965406
B,0.007933616638183594,8066.93881476139
B,0.007651567459106445,8364.299255289316
B,0.004324674606323242,14798.801256960141
A,0.007787942886352539,8217.831195469156
B,0.009031057357788086,7086.656353124423
B,0.008513927459716797,7517.094819378325
B,0.007873296737670898,8128.742270538715
B,0.008102893829345703,7898.41275819455
B,0.002635478973388672,24284.010855798806
B,0.008577823638916016,7461.100005558953
B,0.009301900863647461,6880.3141355888765
B,0.0016489028930664062,38813.68652400231
B,0.0017669200897216797,36221.219268654706
A,0.008606910705566406,7435.885207756232
B,0.007835865020751953,8167.573054220166
A,0.007737398147583008,8271.514374634085
B,0.009040355682373047,7079.367477187616
B,0.009031057357788086,7086.656353124423
B,0.011020660400390625,5807.274489442714
B,0.009722471237182617,6582.688540670443
A,0.009613037109375,6657.625396825397
A,0.007931232452392578,8069.363794865629
B,0.007715463638305664,8295.0296962393
B,0.00899505615234375,7115.019508057676
B,0.008922100067138672,7173.199080754636
B,0.0076296329498291016,8388.345864191744
A,0.009083986282348633,7045.365108527335
A,0.007897615432739258,8103.711879245283
B,0.0075953006744384766,8426.262862165302
B,0.006883382797241211,9297.754009213397
B,0.0077936649322509766,8211.797730123282
B,0.007829666137695312,8174.03946406821
B,0.008808374404907227,7265.812856949519
B,0.026905536651611328,2378.6925653522376
B,0.003318309783935547,19286.927432102315
B,0.00940394401550293,6805.655147934995
B,0.007883310317993164,8118.416936337517
B,0.008225679397583008,7780.512332975856
A,0.0063250064849853516,10118.566700591806
B,0.007517337799072266,8513.652267681573
A,0.007891654968261719,8109.83250755287
A,0.007734060287475586,8275.084188785104
A,0.009077787399291992,7050.176126066973
A,0.0075795650482177734,8443.756283224811
A,0.009485244750976562,6747.321938467726
A,0.007756948471069336,8250.667158444752
A,0.0022606849670410156,28310.00379666737
A,0.007940053939819336,8060.398642764916
A,0.0077991485595703125,8206.023966740035
A,0.004373788833618164,14632.622294903244
A,0.004212617874145508,15192.453223159206
A,0.003757476806640625,17032.706598984772
A,0.008996725082397461,7113.699642241951
A,0.008658647537231445,7391.4545804994905
A,0.008857250213623047,7225.718869448183
A,0.007646083831787109,8370.29797318366
A,0.007244110107421875,8834.763559768298
A,0.007462739944458008,8575.938660106705
A,0.009347200393676758,6846.969927305191
A,0.008785486221313477,7284.741946864229
A,0.008098840713500977,7902.36556860667
A,0.004248619079589844,15063.718069584736
A,0.00823211669921875,7774.428174235403
A,0.007592678070068359,8429.173396972932
A,0.00798177719116211,8018.2644124499675
A,0.00818324089050293,7820.862278938322
A,0.009077310562133789,7050.54647650566
A,0.007742166519165039,8266.419979675422
A,0.008093118667602539,7907.952747090882
A,0.00799250602722168,8007.500999313904
A,0.0076141357421875,8405.41883767535
A,0.007717609405517578,8292.723385851097
A,0.007615327835083008,8404.103065026142
A,0.009248495101928711,6920.044752648811
A,0.007605791091918945,8414.640794959405
A,0.009785652160644531,6540.187506091024
A,0.002840280532836914,22532.98547804919
A,0.007469654083251953,8568.000510692627
A,0.007833719253540039,8169.810268740299
A,0.007698774337768555,8313.011551206218
A,0.010420560836791992,6141.703983343629
A,0.007950544357299805,8049.763277056407
A,0.008101463317871094,7899.807416127133
A,0.012509584426879883,5116.077226552821
A,0.008888483047485352,7200.328746546498
A,0.008980035781860352,7126.920377007832
A,0.0074694156646728516,8568.273995339781
A,0.006480693817138672,9875.485836215143
A,0.009406328201293945,6803.930144729172
A,0.007636308670043945,8381.01270723407
A,0.007584810256958008,8437.91707792412
A,0.009053230285644531,7069.2999051933
A,0.008504390716552734,7525.5244182786655
A,0.008909225463867188,7183.564975380004
A,0.009043455123901367,7076.941182673802
A,0.00798487663269043,8015.152010988027
A,0.008860111236572266,7223.385608955385
A,0.00917363166809082,6976.517296046989
A,0.008503913879394531,7525.946394527307
A,0.002370119094848633,27002.86248868323
A,0.008018970489501953,7981.07438901112
A,0.0022346973419189453,28639.225008001707
A,0.003481626510620117,18382.212969937686
A,0.002240419387817383,28566.08023837395
A,0.009015560150146484,7098.837890728301
A,0.008867502212524414,7217.364988035383
A,0.006232500076293945,10268.752381316706
A,0.006120204925537109,10457.166186209583
A,0.003171205520629883,20181.599578979025
A,0.009674787521362305,6615.132359101998
A,0.002447843551635742,26145.46177072173
A,0.0024542808532714844,26076.885175830583
A,0.0017478466033935547,36616.485609057425
A,0.008094310760498047,7906.788100147275
A,0.009007453918457031,7105.226469031233
A,0.002162456512451172,29595.970893054026
A,0.0022628307342529297,28283.1583605521
A,0.00211334228515625,30283.783393501806
A,0.004313230514526367,14838.06622077276
